key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
6,0,5.036,0,0,0,0,0,1,0,1.jpg,4,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
3,0,1.678,0,0,1,1,1,1,1,2.jpg,5,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,1,2.056,1,0,2,2,2,1,2,3.jpg,1,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
2,1,3.965,2,0,3,3,3,1,3,4.jpg,2,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
4,0,2.783,2,0,4,4,4,1,4,5.jpg,6,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
3,1,2.576,3,0,5,5,5,1,5,6.jpg,3,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
6,1,3.804,4,0,6,6,6,1,6,7.jpg,6,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
2,1,2.372,5,0,7,7,7,1,7,8.jpg,2,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,1,2.235,6,0,8,8,8,1,8,9.jpg,1,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
3,1,3.756,7,0,9,9,9,1,9,10.jpg,3,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
3,0,6.173,7,0,10,10,10,1,10,11.jpg,5,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
4,1,5.184,8,0,11,11,11,1,11,12.jpg,4,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
2,1,2.887,9,0,12,12,12,1,12,13.jpg,2,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,0,1.637,9,0,13,13,13,1,13,14.jpg,6,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,1,0.452,10,0,14,14,14,1,14,15.jpg,1,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,0,0.16,10,0,15,15,15,1,15,16.jpg,2,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,1,0.12,11,0,16,16,16,1,16,17.jpg,1,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,0,1.004,11,0,17,17,17,1,17,18.jpg,3,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,0,0.146,11,0,18,18,18,1,18,19.jpg,5,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
1,0,0.119,11,0,19,19,19,1,19,20.jpg,6,11,001,2021-07-23_13h06.22.094,Ravens Progressive Matrices,2021.1.1,Win32,59.95203837
