key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,16.0501,1,0,0,0,0,1,0,1.jpg,4,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
5,1,5.6221,2,0,1,1,1,1,1,2.jpg,5,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
1,1,2.8258,3,0,2,2,2,1,2,3.jpg,1,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
2,1,5.7845,4,0,3,3,3,1,3,4.jpg,2,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
6,1,5.8568,5,0,4,4,4,1,4,5.jpg,6,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
3,1,3.1533,6,0,5,5,5,1,5,6.jpg,3,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
6,1,6.1928,7,0,6,6,6,1,6,7.jpg,6,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
2,1,8.3936,8,0,7,7,7,1,7,8.jpg,2,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
1,1,10.1341,9,0,8,8,8,1,8,9.jpg,1,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
1,0,17.0071,9,0,9,9,9,1,9,10.jpg,3,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
6,0,6.2963,9,0,10,10,10,1,10,11.jpg,5,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
4,1,20.167,10,0,11,11,11,1,11,12.jpg,4,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
2,1,2.8138,11,0,12,12,12,1,12,13.jpg,2,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
6,1,22.047,12,0,13,13,13,1,13,14.jpg,6,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
1,1,7.9486,13,0,14,14,14,1,14,15.jpg,1,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
2,1,3.9346,14,0,15,15,15,1,15,16.jpg,2,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
1,1,6.3541,15,0,16,16,16,1,16,17.jpg,1,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
3,1,9.5463,16,0,17,17,17,1,17,18.jpg,3,120,001,2021-07-28_23h18.48.109,Ravens Progressive Matrices,2021.1.1,Win32,30.04897984
