key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,7.9043,1,0,0,0,0,1,0,1.jpg,4,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
5,1,8.2575,2,0,1,1,1,1,1,2.jpg,5,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,1,6.7032,3,0,2,2,2,1,2,3.jpg,1,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,3.4031,4,0,3,3,3,1,3,4.jpg,2,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,1,6.1305,5,0,4,4,4,1,4,5.jpg,6,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
3,1,5.2603,6,0,5,5,5,1,5,6.jpg,3,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,1,6.0741,7,0,6,6,6,1,6,7.jpg,6,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,6.5996,8,0,7,7,7,1,7,8.jpg,2,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,1,3.7873,9,0,8,8,8,1,8,9.jpg,1,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
3,1,7.6413,10,0,9,9,9,1,9,10.jpg,3,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,0,8.3549,10,0,10,10,10,1,10,11.jpg,5,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,0,14.0705,10,0,11,11,11,1,11,12.jpg,4,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,4.4781,11,0,12,12,12,1,12,13.jpg,2,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,1,7.1408,12,0,13,13,13,1,13,14.jpg,6,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,1,5.063,13,0,14,14,14,1,14,15.jpg,1,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,5.8702,14,0,15,15,15,1,15,16.jpg,2,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,1,10.0989,15,0,16,16,16,1,16,17.jpg,1,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
3,1,9.4551,16,0,17,17,17,1,17,18.jpg,3,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,0,5.9091,16,0,18,18,18,1,18,19.jpg,5,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
6,1,11.6562,17,0,19,19,19,1,19,20.jpg,6,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
5,0,5.5591,17,0,20,20,20,1,20,21.jpg,4,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,0,11.1248,17,0,21,21,21,1,21,22.jpg,3,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
4,1,8.8991,18,0,22,22,22,1,22,23.jpg,4,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
5,1,37.2552,19,0,23,23,23,1,23,24.jpg,5,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
8,1,10.0018,20,0,24,24,24,1,24,25.jpg,8,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
2,1,16.2433,21,0,25,25,25,1,25,26.jpg,2,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
3,1,9.5796,22,0,26,26,26,1,26,27.jpg,3,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
8,1,6.8297,23,0,27,27,27,1,27,28.jpg,8,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
4,0,17.8468,23,0,28,28,28,1,28,29.jpg,7,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
3,0,13.7477,23,0,29,29,29,1,29,30.jpg,4,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
1,0,14.8791,23,0,30,30,30,1,30,31.jpg,5,116,001,2021-07-28_08h59.54.192,Ravens Progressive Matrices,2021.1.1,Win32,59.95922773
