key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,11.562,1,0,0,0,0,1,0,1.jpg,4,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
5,1,7.506,2,0,1,1,1,1,1,2.jpg,5,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,1,3.721,3,0,2,2,2,1,2,3.jpg,1,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
2,1,3.519,4,0,3,3,3,1,3,4.jpg,2,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,0,6.754,4,0,4,4,4,1,4,5.jpg,6,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
3,1,3.597,5,0,5,5,5,1,5,6.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
6,1,4.78,6,0,6,6,6,1,6,7.jpg,6,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
2,1,4.481,7,0,7,7,7,1,7,8.jpg,2,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,1,5.129,8,0,8,8,8,1,8,9.jpg,1,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,0,7.717,8,0,9,9,9,1,9,10.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,0,7.941,8,0,10,10,10,1,10,11.jpg,5,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,1,12.12,9,0,11,11,11,1,11,12.jpg,4,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
2,1,3.871,10,0,12,12,12,1,12,13.jpg,2,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,0,6.498,10,0,13,13,13,1,13,14.jpg,6,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,1,3.176,11,0,14,14,14,1,14,15.jpg,1,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
2,1,7.364,12,0,15,15,15,1,15,16.jpg,2,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,1,5.509,13,0,16,16,16,1,16,17.jpg,1,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
3,1,4.945,14,0,17,17,17,1,17,18.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
5,1,4.761,15,0,18,18,18,1,18,19.jpg,5,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
6,1,4.616,16,0,19,19,19,1,19,20.jpg,6,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,0,2.143,16,0,20,20,20,1,20,21.jpg,4,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
3,1,5.696,17,0,21,21,21,1,21,22.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,1,8.722,18,0,22,22,22,1,22,23.jpg,4,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
5,1,23.029,19,0,23,23,23,1,23,24.jpg,5,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
8,1,12.213,20,0,24,24,24,1,24,25.jpg,8,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
2,1,10.181,21,0,25,25,25,1,25,26.jpg,2,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
3,1,24.758,22,0,26,26,26,1,26,27.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
8,1,21.543,23,0,27,27,27,1,27,28.jpg,8,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
7,1,22.837,24,0,28,28,28,1,28,29.jpg,7,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,1,8.147,25,0,29,29,29,1,29,30.jpg,4,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
5,1,11.593,26,0,30,30,30,1,30,31.jpg,5,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,1,26.26,27,0,31,31,31,1,31,32.jpg,1,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
7,1,18.35,28,0,32,32,32,1,32,33.jpg,7,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
8,0,15.736,28,0,33,33,33,1,33,34.jpg,6,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
1,1,75.804,29,0,34,34,34,1,34,35.jpg,1,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
2,1,67.665,30,0,35,35,35,1,35,36.jpg,2,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
3,1,8.608,31,0,36,36,36,1,36,37.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
4,1,40.53,32,0,37,37,37,1,37,38.jpg,4,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
3,1,22.376,33,0,38,38,38,1,38,39.jpg,3,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
7,1,11.863,34,0,39,39,39,1,39,40.jpg,7,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
8,1,15.96,35,0,40,40,40,1,40,41.jpg,8,20,001,2021-06-16_20h00.36.603,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0240096
