key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
2,0,1.7847,0,0,0,0,0,1,0,1.jpg,4,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
5,1,3.6582,1,0,1,1,1,1,1,2.jpg,5,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
1,1,3.0449,2,0,2,2,2,1,2,3.jpg,1,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,1,4.6411,3,0,3,3,3,1,3,4.jpg,2,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
3,0,1.8619,3,0,4,4,4,1,4,5.jpg,6,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
3,1,1.57,4,0,5,5,5,1,5,6.jpg,3,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
6,1,4.3658,5,0,6,6,6,1,6,7.jpg,6,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,1,2.6765,6,0,7,7,7,1,7,8.jpg,2,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,0,3.1948,6,0,8,8,8,1,8,9.jpg,1,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
3,1,4.5667,7,0,9,9,9,1,9,10.jpg,3,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
4,0,2.5162,7,0,10,10,10,1,10,11.jpg,5,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,0,2.3267,7,0,11,11,11,1,11,12.jpg,4,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,1,1.8278,8,0,12,12,12,1,12,13.jpg,2,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
3,0,4.0529,8,0,13,13,13,1,13,14.jpg,6,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
1,1,2.8529,9,0,14,14,14,1,14,15.jpg,1,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,1,3.6092,10,0,15,15,15,1,15,16.jpg,2,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
1,1,5.8233,11,0,16,16,16,1,16,17.jpg,1,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,0,2.2347,11,0,17,17,17,1,17,18.jpg,3,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
1,0,8.3965,11,0,18,18,18,1,18,19.jpg,5,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
6,1,4.4211,12,0,19,19,19,1,19,20.jpg,6,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
4,1,5.8435,13,0,20,20,20,1,20,21.jpg,4,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
1,0,3.3773,13,0,21,21,21,1,21,22.jpg,3,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
2,0,4.8583,13,0,22,22,22,1,22,23.jpg,4,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
3,0,3.0538,13,0,23,23,23,1,23,24.jpg,5,85,001,2021-07-21_19h54.13.106,Ravens Progressive Matrices,2021.1.1,Win32,59.97001499
