key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,8.0073,1,0,0,0,0,1,0,1.jpg,4,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
5,1,2.1071,2,0,1,1,1,1,1,2.jpg,5,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
1,1,2.0447,3,0,2,2,2,1,2,3.jpg,1,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
2,1,1.2264,4,0,3,3,3,1,3,4.jpg,2,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,1,6.9727,5,0,4,4,4,1,4,5.jpg,6,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
3,1,2.3425,6,0,5,5,5,1,5,6.jpg,3,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,1,4.813,7,0,6,6,6,1,6,7.jpg,6,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
1,0,2.8935,7,0,7,7,7,1,7,8.jpg,2,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
1,1,3.3962,8,0,8,8,8,1,8,9.jpg,1,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
3,1,6.161,9,0,9,9,9,1,9,10.jpg,3,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
4,0,11.5256,9,0,10,10,10,1,10,11.jpg,5,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
4,1,10.1906,10,0,11,11,11,1,11,12.jpg,4,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
2,1,2.6951,11,0,12,12,12,1,12,13.jpg,2,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,1,5.4631,12,0,13,13,13,1,13,14.jpg,6,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
1,1,2.6421,13,0,14,14,14,1,14,15.jpg,1,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
2,1,1.5891,14,0,15,15,15,1,15,16.jpg,2,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
5,0,5.0449,14,0,16,16,16,1,16,17.jpg,1,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
4,0,7.5269,14,0,17,17,17,1,17,18.jpg,3,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
5,1,4.6606,15,0,18,18,18,1,18,19.jpg,5,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,1,6.3456,16,0,19,19,19,1,19,20.jpg,6,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,0,3.0464,16,0,20,20,20,1,20,21.jpg,4,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
3,1,9.1765,17,0,21,21,21,1,21,22.jpg,3,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,0,4.4438,17,0,22,22,22,1,22,23.jpg,4,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
1,0,25.0246,17,0,23,23,23,1,23,24.jpg,5,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
6,0,13.0455,17,0,24,24,24,1,24,25.jpg,8,76,001,2021-07-18_18h55.04.734,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
