key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,4.097,1,0,0,0,0,1,0,1.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,0,1.877,1,0,1,1,1,1,1,2.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,1.484,2,0,2,2,2,1,2,3.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,2.29,3,0,3,3,3,1,3,4.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,3.725,4,0,4,4,4,1,4,5.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,2.364,5,0,5,5,5,1,5,6.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,3.355,6,0,6,6,6,1,6,7.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,4.071,7,0,7,7,7,1,7,8.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,2.426,8,0,8,8,8,1,8,9.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,2.89,9,0,9,9,9,1,9,10.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,5.487,10,0,10,10,10,1,10,11.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,1,10.088,11,0,11,11,11,1,11,12.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,2.01,12,0,12,12,12,1,12,13.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,2.993,13,0,13,13,13,1,13,14.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,1.639,14,0,14,14,14,1,14,15.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,1.723,15,0,15,15,15,1,15,16.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,2.405,16,0,16,16,16,1,16,17.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,2.815,17,0,17,17,17,1,17,18.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,2.756,18,0,18,18,18,1,18,19.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,5.659,19,0,19,19,19,1,19,20.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,1,4.493,20,0,20,20,20,1,20,21.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,3.976,21,0,21,21,21,1,21,22.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,0,6.492,21,0,22,22,22,1,22,23.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,11.049,22,0,23,23,23,1,23,24.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
8,1,6.712,23,0,24,24,24,1,24,25.jpg,8,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,8.243,24,0,25,25,25,1,25,26.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,3.815,25,0,26,26,26,1,26,27.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
8,1,12.801,26,0,27,27,27,1,27,28.jpg,8,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
7,1,3.995,27,0,28,28,28,1,28,29.jpg,7,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,1,3.751,28,0,29,29,29,1,29,30.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,5.063,29,0,30,30,30,1,30,31.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,8.389,30,0,31,31,31,1,31,32.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
7,1,10.859,31,0,32,32,32,1,32,33.jpg,7,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,8.405,32,0,33,33,33,1,33,34.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,16.21,33,0,34,34,34,1,34,35.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,24.428,34,0,35,35,35,1,35,36.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,3.895,35,0,36,36,36,1,36,37.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,1,6.227,36,0,37,37,37,1,37,38.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,8.025,37,0,38,38,38,1,38,39.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
7,1,8.608,38,0,39,39,39,1,39,40.jpg,7,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
8,1,14.472,39,0,40,40,40,1,40,41.jpg,8,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,12.78,40,0,41,41,41,1,41,42.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,0,14.406,40,0,42,42,42,1,42,43.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,1,26.375,41,0,43,43,43,1,43,44.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,18.924,42,0,44,44,44,1,44,45.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,19.768,43,0,45,45,45,1,45,46.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,39.676,44,0,46,46,46,1,46,47.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,0,65.035,44,0,47,47,47,1,47,48.jpg,7,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
7,1,10.614,45,0,48,48,48,1,48,49.jpg,7,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,11.894,46,0,49,49,49,1,49,50.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
8,1,12.359,47,0,50,50,50,1,50,51.jpg,8,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
2,1,8.645,48,0,51,51,51,1,51,52.jpg,2,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,8.825,49,0,52,52,52,1,52,53.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,10.777,50,0,53,53,53,1,53,54.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
6,1,24.659,51,0,54,54,54,1,54,55.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,1,23.425,52,0,55,55,55,1,55,56.jpg,4,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
1,1,56.208,53,0,56,56,56,1,56,57.jpg,1,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
4,0,45.852,53,0,57,57,57,1,57,58.jpg,6,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
3,1,48.829,54,0,58,58,58,1,58,59.jpg,3,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
5,1,49.271,55,0,59,59,59,1,59,60.jpg,5,10,001,2021-05-30_09h57.03.976,Ravens Progressive Matrices,2021.1.1,MacIntel,76.92307692
