key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
5,1,9.648,27,0,30,30,30,1,30,31.jpg,5,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,6.171,28,0,31,31,31,1,31,32.jpg,1,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
7,1,7.301,29,0,32,32,32,1,32,33.jpg,7,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,11.317,30,0,33,33,33,1,33,34.jpg,6,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,0,33.377,30,0,34,34,34,1,34,35.jpg,1,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
8,0,33.529,30,0,35,35,35,1,35,36.jpg,2,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,1,3.918,31,0,36,36,36,1,36,37.jpg,3,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
4,1,11.483,32,0,37,37,37,1,37,38.jpg,4,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,1,10.683,33,0,38,38,38,1,38,39.jpg,3,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
7,1,4.982,34,0,39,39,39,1,39,40.jpg,7,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
8,1,11.398,35,0,40,40,40,1,40,41.jpg,8,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,10.077,36,0,41,41,41,1,41,42.jpg,6,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,1,40.43,37,0,42,42,42,1,42,43.jpg,5,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
4,1,13.231,38,0,43,43,43,1,43,44.jpg,4,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,20.03,39,0,44,44,44,1,44,45.jpg,1,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,26.627,40,0,45,45,45,1,45,46.jpg,2,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,0,93.179,40,0,46,46,46,1,46,47.jpg,5,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
8,0,24.478,40,0,47,47,47,1,47,48.jpg,7,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
7,1,8.455,41,0,48,48,48,1,48,49.jpg,7,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,12.342,42,0,49,49,49,1,49,50.jpg,6,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
8,1,14.383,43,0,50,50,50,1,50,51.jpg,8,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,11.918,44,0,51,51,51,1,51,52.jpg,2,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,8.315,45,0,52,52,52,1,52,53.jpg,1,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,1,22.979,46,0,53,53,53,1,53,54.jpg,5,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
4,0,99.2,46,0,54,54,54,1,54,55.jpg,6,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,0,146.718,46,0,55,55,55,1,55,56.jpg,4,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,46.576,47,0,56,56,56,1,56,57.jpg,1,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,0,25.751,47,0,57,57,57,1,57,58.jpg,6,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,1,41.86,48,0,58,58,58,1,58,59.jpg,3,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,1,92.644,49,0,59,59,59,1,59,60.jpg,5,32,001,2021-06-11_12h25.40.285,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
