key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,3.0195,1,0,0,0,0,1,0,1.jpg,4,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
3,0,15.8125,1,0,1,1,1,1,1,2.jpg,5,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
1,1,1.8728,2,0,2,2,2,1,2,3.jpg,1,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
2,1,1.8213,3,0,3,3,3,1,3,4.jpg,2,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
3,0,1.8187,3,0,4,4,4,1,4,5.jpg,6,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
3,1,1.4667,4,0,5,5,5,1,5,6.jpg,3,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
6,1,4.167,5,0,6,6,6,1,6,7.jpg,6,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
2,1,2.2752,6,0,7,7,7,1,7,8.jpg,2,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
2,0,1.8664,6,0,8,8,8,1,8,9.jpg,1,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
3,1,1.7246,7,0,9,9,9,1,9,10.jpg,3,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
4,0,2.5831,7,0,10,10,10,1,10,11.jpg,5,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
2,0,1.913,7,0,11,11,11,1,11,12.jpg,4,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
2,1,1.3002,8,0,12,12,12,1,12,13.jpg,2,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
6,1,3.1099,9,0,13,13,13,1,13,14.jpg,6,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
1,1,2.3258,10,0,14,14,14,1,14,15.jpg,1,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
2,1,1.8943,11,0,15,15,15,1,15,16.jpg,2,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
1,1,3.1851,12,0,16,16,16,1,16,17.jpg,1,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
6,0,2.6342,12,0,17,17,17,1,17,18.jpg,3,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
1,0,1.6427,12,0,18,18,18,1,18,19.jpg,5,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
3,0,2.071,12,0,19,19,19,1,19,20.jpg,6,85,001,2021-07-21_19h56.37.660,Ravens Progressive Matrices,2021.1.1,Win32,60.00960154
