key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,3.64766,1,0,0,0,0,1,0,1.jpg,4,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
5,1,3.221895,2,0,1,1,1,1,1,2.jpg,5,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
1,1,2.1608,3,0,2,2,2,1,2,3.jpg,1,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
2,1,4.64009,4,0,3,3,3,1,3,4.jpg,2,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
6,1,6.382235,5,0,4,4,4,1,4,5.jpg,6,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
3,1,8.429655,6,0,5,5,5,1,5,6.jpg,3,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
6,1,5.49427,7,0,6,6,6,1,6,7.jpg,6,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
2,1,6.56553,8,0,7,7,7,1,7,8.jpg,2,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
1,1,8.32754,9,0,8,8,8,1,8,9.jpg,1,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
3,1,10.255985,10,0,9,9,9,1,9,10.jpg,3,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
5,1,12.56567,11,0,10,10,10,1,10,11.jpg,5,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
4,1,14.408005,12,0,11,11,11,1,11,12.jpg,4,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
2,1,4.50958,13,0,12,12,12,1,12,13.jpg,2,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
4,0,10.693745,13,0,13,13,13,1,13,14.jpg,6,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
1,1,5.111865,14,0,14,14,14,1,14,15.jpg,1,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
2,1,5.18967,15,0,15,15,15,1,15,16.jpg,2,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
1,1,4.07465,16,0,16,16,16,1,16,17.jpg,1,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
3,1,7.82922,17,0,17,17,17,1,17,18.jpg,3,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
5,1,4.323705,18,0,18,18,18,1,18,19.jpg,5,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
6,1,5.316535,19,0,19,19,19,1,19,20.jpg,6,55,001,2021-06-06_16h18.08.727,Ravens Progressive Matrices,2021.1.1,Win32,62.11565936
