key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
6,0,8.36,0,0,0,0,0,1,0,1.jpg,4,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
5,1,3.209,1,0,1,1,1,1,1,2.jpg,5,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
1,1,2.944,2,0,2,2,2,1,2,3.jpg,1,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
2,1,5.792,3,0,3,3,3,1,3,4.jpg,2,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
6,1,4.544,4,0,4,4,4,1,4,5.jpg,6,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
3,1,4.033,5,0,5,5,5,1,5,6.jpg,3,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
4,0,3.537,5,0,6,6,6,1,6,7.jpg,6,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
2,1,2.738,6,0,7,7,7,1,7,8.jpg,2,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
3,0,3.673,6,0,8,8,8,1,8,9.jpg,1,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
3,1,3.389,7,0,9,9,9,1,9,10.jpg,3,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
5,1,5.608,8,0,10,10,10,1,10,11.jpg,5,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
6,0,6.817,8,0,11,11,11,1,11,12.jpg,4,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
2,1,3.403,9,0,12,12,12,1,12,13.jpg,2,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
6,1,6.972,10,0,13,13,13,1,13,14.jpg,6,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
1,1,4.367,11,0,14,14,14,1,14,15.jpg,1,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
2,1,2.544,12,0,15,15,15,1,15,16.jpg,2,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
1,1,6.016,13,0,16,16,16,1,16,17.jpg,1,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
3,1,6.326,14,0,17,17,17,1,17,18.jpg,3,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
5,1,3.453,15,0,18,18,18,1,18,19.jpg,5,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
6,1,5.548,16,0,19,19,19,1,19,20.jpg,6,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
5,0,5.668,16,0,20,20,20,1,20,21.jpg,4,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
3,1,8.726,17,0,21,21,21,1,21,22.jpg,3,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
4,1,11.964,18,0,22,22,22,1,22,23.jpg,4,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
5,1,6.194,19,0,23,23,23,1,23,24.jpg,5,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
8,1,5.52,20,0,24,24,24,1,24,25.jpg,8,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
2,1,4.946,21,0,25,25,25,1,25,26.jpg,2,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
3,1,10.229,22,0,26,26,26,1,26,27.jpg,3,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
8,1,13.002,23,0,27,27,27,1,27,28.jpg,8,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
7,1,10.705,24,0,28,28,28,1,28,29.jpg,7,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
4,1,13.78,25,0,29,29,29,1,29,30.jpg,4,96,001,2021-07-23_19h55.42.169,Ravens Progressive Matrices,2021.1.1,Win32,32
