key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,7.281,1,0,0,0,0,1,0,1.jpg,4,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
5,1,6.105,2,0,1,1,1,1,1,2.jpg,5,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
1,1,4.779,3,0,2,2,2,1,2,3.jpg,1,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
2,1,5.291,4,0,3,3,3,1,3,4.jpg,2,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
6,1,7.755,5,0,4,4,4,1,4,5.jpg,6,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
3,1,3.367,6,0,5,5,5,1,5,6.jpg,3,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
6,1,5.292,7,0,6,6,6,1,6,7.jpg,6,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
2,1,3.398,8,0,7,7,7,1,7,8.jpg,2,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
1,1,7.819,9,0,8,8,8,1,8,9.jpg,1,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
3,1,7.401,10,0,9,9,9,1,9,10.jpg,3,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
6,0,27.585,10,0,10,10,10,1,10,11.jpg,5,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
4,1,8.26,11,0,11,11,11,1,11,12.jpg,4,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
2,1,2.342,12,0,12,12,12,1,12,13.jpg,2,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
6,1,6.411,13,0,13,13,13,1,13,14.jpg,6,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
1,1,3.36,14,0,14,14,14,1,14,15.jpg,1,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
2,1,2.625,15,0,15,15,15,1,15,16.jpg,2,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
1,1,4.745,16,0,16,16,16,1,16,17.jpg,1,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
3,1,4.323,17,0,17,17,17,1,17,18.jpg,3,62,001,2021-06-14_15h09.29.848,Ravens Progressive Matrices,2021.1.1,MacIntel,58.82352941
