key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,10.724085,1,0,0,0,0,1,0,1.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,0,2.400415,1,0,1,1,1,1,1,2.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,4.741205,2,0,2,2,2,1,2,3.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,2.56786,3,0,3,3,3,1,3,4.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,0,3.18248,3,0,4,4,4,1,4,5.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,3.13395,4,0,5,5,5,1,5,6.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,4.910175,5,0,6,6,6,1,6,7.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,6.259805,6,0,7,7,7,1,7,8.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,5.56032,7,0,8,8,8,1,8,9.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,4.224495,8,0,9,9,9,1,9,10.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,13.23021,9,0,10,10,10,1,10,11.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,8.031415,10,0,11,11,11,1,11,12.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,3.51366,11,0,12,12,12,1,12,13.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,11.766115,12,0,13,13,13,1,13,14.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,4.493795,13,0,14,14,14,1,14,15.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,8.76279,14,0,15,15,15,1,15,16.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,6.29461,15,0,16,16,16,1,16,17.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,14.07978,16,0,17,17,17,1,17,18.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,5.039475,17,0,18,18,18,1,18,19.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,0,8.267415,17,0,19,19,19,1,19,20.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,6.74902,18,0,20,20,20,1,20,21.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,3.87131,19,0,21,21,21,1,21,22.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,5.26793,20,0,22,22,22,1,22,23.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,78.445465,21,0,23,23,23,1,23,24.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,1,9.6982,22,0,24,24,24,1,24,25.jpg,8,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,8.71058,23,0,25,25,25,1,25,26.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,8.499995,24,0,26,26,26,1,26,27.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,1,11.813985,25,0,27,27,27,1,27,28.jpg,8,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
7,1,32.122385,26,0,28,28,28,1,28,29.jpg,7,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,14.11477,27,0,29,29,29,1,29,30.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,23.02724,28,0,30,30,30,1,30,31.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,44.64176,29,0,31,31,31,1,31,32.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
7,1,6.579245,30,0,32,32,32,1,32,33.jpg,7,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,0,77.02837,30,0,33,33,33,1,33,34.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,45.999915,31,0,34,34,34,1,34,35.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,0,37.25273,31,0,35,35,35,1,35,36.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,3.61079,32,0,36,36,36,1,36,37.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,41.912255,33,0,37,37,37,1,37,38.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,17.525715,34,0,38,38,38,1,38,39.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
7,1,10.630285,35,0,39,39,39,1,39,40.jpg,7,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,1,37.56955,36,0,40,40,40,1,40,41.jpg,8,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,0,24.869425,36,0,41,41,41,1,41,42.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,25.998005,37,0,42,42,42,1,42,43.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,23.57207,38,0,43,43,43,1,43,44.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,15.91332,39,0,44,44,44,1,44,45.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,37.57684,40,0,45,45,45,1,45,46.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,0,47.44639,40,0,46,46,46,1,46,47.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,0,110.30753,40,0,47,47,47,1,47,48.jpg,7,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
7,1,13.572855,41,0,48,48,48,1,48,49.jpg,7,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,17.035475,42,0,49,49,49,1,49,50.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,1,10.034835,43,0,50,50,50,1,50,51.jpg,8,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,14.89833,44,0,51,51,51,1,51,52.jpg,2,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,109.40256,45,0,52,52,52,1,52,53.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
7,0,96.447005,45,0,53,53,53,1,53,54.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,45.17838,46,0,54,54,54,1,54,55.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,0,96.138615,46,0,55,55,55,1,55,56.jpg,4,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,0,96.83465,46,0,56,56,56,1,56,57.jpg,1,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,15.79355,47,0,57,57,57,1,57,58.jpg,6,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,31.45056,48,0,58,58,58,1,58,59.jpg,3,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,0,89.98186,48,0,59,59,59,1,59,60.jpg,5,22,001,2021-06-08_11h35.50.548,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
