key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,4.462,1,0,0,0,0,1,0,1.jpg,4,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
5,1,3.234,2,0,1,1,1,1,1,2.jpg,5,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,1,3.052,3,0,2,2,2,1,2,3.jpg,1,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
2,1,4.223,4,0,3,3,3,1,3,4.jpg,2,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
4,0,3.503,4,0,4,4,4,1,4,5.jpg,6,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,1,3.71,5,0,5,5,5,1,5,6.jpg,3,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
6,1,4.083,6,0,6,6,6,1,6,7.jpg,6,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
2,1,2.752,7,0,7,7,7,1,7,8.jpg,2,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,1,2.939,8,0,8,8,8,1,8,9.jpg,1,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,1,4.406,9,0,9,9,9,1,9,10.jpg,3,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,0,3.873,9,0,10,10,10,1,10,11.jpg,5,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
6,0,5.737,9,0,11,11,11,1,11,12.jpg,4,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
2,1,2.418,10,0,12,12,12,1,12,13.jpg,2,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
6,1,4.278,11,0,13,13,13,1,13,14.jpg,6,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,1,2.596,12,0,14,14,14,1,14,15.jpg,1,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
2,1,2.345,13,0,15,15,15,1,15,16.jpg,2,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
1,1,4.025,14,0,16,16,16,1,16,17.jpg,1,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,1,4.543,15,0,17,17,17,1,17,18.jpg,3,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
5,1,6.432,16,0,18,18,18,1,18,19.jpg,5,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
6,1,7.088,17,0,19,19,19,1,19,20.jpg,6,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
6,0,3.061,17,0,20,20,20,1,20,21.jpg,4,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
3,1,4.485,18,0,21,21,21,1,21,22.jpg,3,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
4,1,17.584,19,0,22,22,22,1,22,23.jpg,4,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
5,1,9.893,20,0,23,23,23,1,23,24.jpg,5,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
8,1,4.792,21,0,24,24,24,1,24,25.jpg,8,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
2,1,3.626,22,0,25,25,25,1,25,26.jpg,2,97,001,2021-08-06_15h31.09.600,Ravens Progressive Matrices,2021.1.1,Win32,60.0024001
