key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,7.965,1,0,0,0,0,1,0,1.jpg,4,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
5,1,3.0866,2,0,1,1,1,1,1,2.jpg,5,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
1,1,6.2441,3,0,2,2,2,1,2,3.jpg,1,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
2,1,7.4954,4,0,3,3,3,1,3,4.jpg,2,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
6,1,5.7112,5,0,4,4,4,1,4,5.jpg,6,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,1,8.561,6,0,5,5,5,1,5,6.jpg,3,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
6,1,7.6482,7,0,6,6,6,1,6,7.jpg,6,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
4,0,3.8254,7,0,7,7,7,1,7,8.jpg,2,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
5,0,920.8837,7,0,8,8,8,1,8,9.jpg,1,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,1,12.4822,8,0,9,9,9,1,9,10.jpg,3,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
4,0,10.5005,8,0,10,10,10,1,10,11.jpg,5,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
6,0,5.5112,8,0,11,11,11,1,11,12.jpg,4,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
2,1,3.1086,9,0,12,12,12,1,12,13.jpg,2,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,0,4.4043,9,0,13,13,13,1,13,14.jpg,6,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
1,1,4.2216,10,0,14,14,14,1,14,15.jpg,1,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
2,1,5.7696,11,0,15,15,15,1,15,16.jpg,2,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
5,0,4.8105,11,0,16,16,16,1,16,17.jpg,1,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,1,14.2742,12,0,17,17,17,1,17,18.jpg,3,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
1,0,6.4371,12,0,18,18,18,1,18,19.jpg,5,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,0,3.308,12,0,19,19,19,1,19,20.jpg,6,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
4,1,7.1211,13,0,20,20,20,1,20,21.jpg,4,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,1,8.3667,14,0,21,21,21,1,21,22.jpg,3,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,0,14.8239,14,0,22,22,22,1,22,23.jpg,4,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
2,0,23.7888,14,0,23,23,23,1,23,24.jpg,5,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
8,1,8.5283,15,0,24,24,24,1,24,25.jpg,8,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,0,5.2275,15,0,25,25,25,1,25,26.jpg,2,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,1,11.1752,16,0,26,26,26,1,26,27.jpg,3,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
4,0,6.1215,16,0,27,27,27,1,27,28.jpg,8,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
7,1,10.4512,17,0,28,28,28,1,28,29.jpg,7,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
3,0,10.9846,17,0,29,29,29,1,29,30.jpg,4,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
8,0,3.4885,17,0,30,30,30,1,30,31.jpg,5,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
7,0,14.2245,17,0,31,31,31,1,31,32.jpg,1,107,001,2021-07-27_09h43.11.859,Ravens Progressive Matrices,2021.1.1,Linux x86_64,60.02040694
