key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,7.077,1,0,0,0,0,1,0,1.jpg,4,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
5,1,5.037,2,0,1,1,1,1,1,2.jpg,5,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
1,1,4.902,3,0,2,2,2,1,2,3.jpg,1,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
2,1,5.303,4,0,3,3,3,1,3,4.jpg,2,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
6,1,7.081,5,0,4,4,4,1,4,5.jpg,6,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
3,1,4.034,6,0,5,5,5,1,5,6.jpg,3,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
6,1,5.583,7,0,6,6,6,1,6,7.jpg,6,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
2,1,6.16,8,0,7,7,7,1,7,8.jpg,2,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
1,1,6.483,9,0,8,8,8,1,8,9.jpg,1,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
4,0,13.448,9,0,9,9,9,1,9,10.jpg,3,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
5,1,11.33,10,0,10,10,10,1,10,11.jpg,5,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
4,1,9.55,11,0,11,11,11,1,11,12.jpg,4,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
2,1,4.511,12,0,12,12,12,1,12,13.jpg,2,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
6,1,8.032,13,0,13,13,13,1,13,14.jpg,6,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
1,1,4.802,14,0,14,14,14,1,14,15.jpg,1,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
2,1,3.591,15,0,15,15,15,1,15,16.jpg,2,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
1,1,7.632,16,0,16,16,16,1,16,17.jpg,1,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
3,1,5.212,17,0,17,17,17,1,17,18.jpg,3,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
5,1,6.207,18,0,18,18,18,1,18,19.jpg,5,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
6,1,6.683,19,0,19,19,19,1,19,20.jpg,6,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
4,1,4.719,20,0,20,20,20,1,20,21.jpg,4,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
3,1,4.483,21,0,21,21,21,1,21,22.jpg,3,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
4,1,4.355,22,0,22,22,22,1,22,23.jpg,4,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
5,1,18.765,23,0,23,23,23,1,23,24.jpg,5,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
8,1,13.145,24,0,24,24,24,1,24,25.jpg,8,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
2,1,10.736,25,0,25,25,25,1,25,26.jpg,2,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
3,1,24.028,26,0,26,26,26,1,26,27.jpg,3,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
8,1,19.745,27,0,27,27,27,1,27,28.jpg,8,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
7,1,23.931,28,0,28,28,28,1,28,29.jpg,7,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
4,1,18.749,29,0,29,29,29,1,29,30.jpg,4,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
5,1,11.585,30,0,30,30,30,1,30,31.jpg,5,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
1,1,46.058,31,0,31,31,31,1,31,32.jpg,1,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
7,1,11.598,32,0,32,32,32,1,32,33.jpg,7,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
6,1,25.655,33,0,33,33,33,1,33,34.jpg,6,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
1,1,18.394,34,0,34,34,34,1,34,35.jpg,1,18,001,2021-06-01_08h25.17.968,Ravens Progressive Matrices,2021.1.1,Win32,60.31363088
