key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,17.7964,1,0,0,0,0,1,0,1.jpg,4,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
5,1,5.2131,2,0,1,1,1,1,1,2.jpg,5,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
1,1,6.2906,3,0,2,2,2,1,2,3.jpg,1,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
2,1,7.4613,4,0,3,3,3,1,3,4.jpg,2,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
6,1,9.1965,5,0,4,4,4,1,4,5.jpg,6,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
3,1,11.3479,6,0,5,5,5,1,5,6.jpg,3,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
6,1,11.3987,7,0,6,6,6,1,6,7.jpg,6,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
6,0,13.9389,7,0,7,7,7,1,7,8.jpg,2,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
1,1,10.5539,8,0,8,8,8,1,8,9.jpg,1,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
3,1,21.1083,9,0,9,9,9,1,9,10.jpg,3,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
6,0,55.1701,9,0,10,10,10,1,10,11.jpg,5,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
4,1,22.8491,10,0,11,11,11,1,11,12.jpg,4,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
2,1,6.7645,11,0,12,12,12,1,12,13.jpg,2,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
6,1,25.6766,12,0,13,13,13,1,13,14.jpg,6,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
1,1,11.0568,13,0,14,14,14,1,14,15.jpg,1,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
2,1,11.8613,14,0,15,15,15,1,15,16.jpg,2,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
5,0,8.7239,14,0,16,16,16,1,16,17.jpg,1,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
3,1,20.2447,15,0,17,17,17,1,17,18.jpg,3,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
5,1,10.1647,16,0,18,18,18,1,18,19.jpg,5,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
6,1,11.8229,17,0,19,19,19,1,19,20.jpg,6,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
5,0,7.0036,17,0,20,20,20,1,20,21.jpg,4,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
3,1,13.85,18,0,21,21,21,1,21,22.jpg,3,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
4,1,14.2442,19,0,22,22,22,1,22,23.jpg,4,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
5,1,54.2993,20,0,23,23,23,1,23,24.jpg,5,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
8,1,20.7387,21,0,24,24,24,1,24,25.jpg,8,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
2,1,23.9863,22,0,25,25,25,1,25,26.jpg,2,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
3,1,85.4165,23,0,26,26,26,1,26,27.jpg,3,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
8,1,54.2789,24,0,27,27,27,1,27,28.jpg,8,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
7,1,25.5489,25,0,28,28,28,1,28,29.jpg,7,113,001,2021-07-31_03h10.09.264,Ravens Progressive Matrices,2021.1.1,Win32,39.89149513
