key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,6.013,1,0,0,0,0,1,0,1.jpg,4,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
5,1,3.0253,2,0,1,1,1,1,1,2.jpg,5,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
1,1,5.8186,3,0,2,2,2,1,2,3.jpg,1,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
2,1,5.9693,4,0,3,3,3,1,3,4.jpg,2,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
6,1,5.2958,5,0,4,4,4,1,4,5.jpg,6,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
3,1,3.9347,6,0,5,5,5,1,5,6.jpg,3,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
6,1,4.0578,7,0,6,6,6,1,6,7.jpg,6,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
1,0,3.5337,7,0,7,7,7,1,7,8.jpg,2,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
1,1,5.532,8,0,8,8,8,1,8,9.jpg,1,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
3,1,5.4071,9,0,9,9,9,1,9,10.jpg,3,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
5,1,10.299,10,0,10,10,10,1,10,11.jpg,5,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
4,1,6.7023,11,0,11,11,11,1,11,12.jpg,4,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
2,1,2.5283,12,0,12,12,12,1,12,13.jpg,2,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
6,1,6.3916,13,0,13,13,13,1,13,14.jpg,6,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
1,1,3.7647,14,0,14,14,14,1,14,15.jpg,1,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
2,1,3.842,15,0,15,15,15,1,15,16.jpg,2,40,001,2021-06-09_11h28.49.701,Ravens Progressive Matrices,2021.1.1,Win32,119.3317422
