key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,42.225975,1,0,0,0,0,1,0,1.jpg,4,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
5,1,5.31095,2,0,1,1,1,1,1,2.jpg,5,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
1,1,6.55267,3,0,2,2,2,1,2,3.jpg,1,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
2,1,4.90145,4,0,3,3,3,1,3,4.jpg,2,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
4,0,7.95428,4,0,4,4,4,1,4,5.jpg,6,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
3,1,8.092395,5,0,5,5,5,1,5,6.jpg,3,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
6,1,10.067645,6,0,6,6,6,1,6,7.jpg,6,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
2,1,6.069865,7,0,7,7,7,1,7,8.jpg,2,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
1,1,8.260535,8,0,8,8,8,1,8,9.jpg,1,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
3,1,9.924435,9,0,9,9,9,1,9,10.jpg,3,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
6,0,30.18376,9,0,10,10,10,1,10,11.jpg,5,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
4,1,9.10352,10,0,11,11,11,1,11,12.jpg,4,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
2,1,4.08957,11,0,12,12,12,1,12,13.jpg,2,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
6,1,9.083495,12,0,13,13,13,1,13,14.jpg,6,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
1,1,5.72461,13,0,14,14,14,1,14,15.jpg,1,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
2,1,6.194915,14,0,15,15,15,1,15,16.jpg,2,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
1,1,7.41736,15,0,16,16,16,1,16,17.jpg,1,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
3,1,8.466325,16,0,17,17,17,1,17,18.jpg,3,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
5,1,7.670375,17,0,18,18,18,1,18,19.jpg,5,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
6,1,14.254075,18,0,19,19,19,1,19,20.jpg,6,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
4,1,5.370935,19,0,20,20,20,1,20,21.jpg,4,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
3,1,6.392215,20,0,21,21,21,1,21,22.jpg,3,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
4,1,5.8027,21,0,22,22,22,1,22,23.jpg,4,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
2,0,21.12838,21,0,23,23,23,1,23,24.jpg,5,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
8,1,9.887695,22,0,24,24,24,1,24,25.jpg,8,37,001,2021-06-05_19h20.54.085,Ravens Progressive Matrices,2021.1.1,Win32,59.89099838
