key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,9.4015,1,0,0,0,0,1,0,1.jpg,4,,001,2021-08-24_12h13.06.394,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
3,0,11.4536,1,0,1,1,1,1,1,2.jpg,5,,001,2021-08-24_12h13.06.394,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
1,1,4.0588,2,0,2,2,2,1,2,3.jpg,1,,001,2021-08-24_12h13.06.394,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
7,0,2.1175,2,0,3,3,3,1,3,4.jpg,2,,001,2021-08-24_12h13.06.394,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
8,0,2.8764,2,0,4,4,4,1,4,5.jpg,6,,001,2021-08-24_12h13.06.394,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
4,0,1.5516,2,0,5,5,5,1,5,6.jpg,3,,001,2021-08-24_12h13.06.394,Ravens Progressive Matrices,2021.1.1,MacIntel,60.0024001
