key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
1,0,3.6824,0,0,0,0,0,1,0,1.jpg,4,,001,2021-07-08_12h16.40.025,Ravens Progressive Matrices,2021.1.1,Win32,60.20832079
1,0,0.4502,0,0,1,1,1,1,1,2.jpg,5,,001,2021-07-08_12h16.40.025,Ravens Progressive Matrices,2021.1.1,Win32,60.20832079
1,1,0.2003,1,0,2,2,2,1,2,3.jpg,1,,001,2021-07-08_12h16.40.025,Ravens Progressive Matrices,2021.1.1,Win32,60.20832079
1,0,0.2014,1,0,3,3,3,1,3,4.jpg,2,,001,2021-07-08_12h16.40.025,Ravens Progressive Matrices,2021.1.1,Win32,60.20832079
1,0,0.1833,1,0,4,4,4,1,4,5.jpg,6,,001,2021-07-08_12h16.40.025,Ravens Progressive Matrices,2021.1.1,Win32,60.20832079
1,0,0.1835,1,0,5,5,5,1,5,6.jpg,3,,001,2021-07-08_12h16.40.025,Ravens Progressive Matrices,2021.1.1,Win32,60.20832079
