key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,6.7384,1,0,0,0,0,1,0,1.jpg,4,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
3,0,4.5052,1,0,1,1,1,1,1,2.jpg,5,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
1,1,2.7326,2,0,2,2,2,1,2,3.jpg,1,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
1,0,3.5416,2,0,3,3,3,1,3,4.jpg,2,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
6,1,7.7091,3,0,4,4,4,1,4,5.jpg,6,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
3,1,7.6488,4,0,5,5,5,1,5,6.jpg,3,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
6,1,7.7501,5,0,6,6,6,1,6,7.jpg,6,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
2,1,5.8224,6,0,7,7,7,1,7,8.jpg,2,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
1,1,8.0511,7,0,8,8,8,1,8,9.jpg,1,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
3,1,10.3513,8,0,9,9,9,1,9,10.jpg,3,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
4,0,22.063,8,0,10,10,10,1,10,11.jpg,5,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
2,0,22.2458,8,0,11,11,11,1,11,12.jpg,4,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
1,0,2.5798,8,0,12,12,12,1,12,13.jpg,2,115,001,2021-07-27_12h11.53.538,Ravens Progressive Matrices,2021.1.1,Win32,39.81050201
