key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,40.6472,1,0,0,0,0,1,0,1.jpg,4,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
5,1,5.1473,2,0,1,1,1,1,1,2.jpg,5,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
1,1,5.5143,3,0,2,2,2,1,2,3.jpg,1,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
2,1,8.677,4,0,3,3,3,1,3,4.jpg,2,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
6,1,6.3669,5,0,4,4,4,1,4,5.jpg,6,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
3,1,9.5182,6,0,5,5,5,1,5,6.jpg,3,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
6,1,11.2295,7,0,6,6,6,1,6,7.jpg,6,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
2,1,14.9032,8,0,7,7,7,1,7,8.jpg,2,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
1,1,8.2048,9,0,8,8,8,1,8,9.jpg,1,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
3,1,8.1413,10,0,9,9,9,1,9,10.jpg,3,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
1,0,13.6607,10,0,10,10,10,1,10,11.jpg,5,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
4,1,18.6983,11,0,11,11,11,1,11,12.jpg,4,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
2,1,4.3563,12,0,12,12,12,1,12,13.jpg,2,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
6,1,6.1912,13,0,13,13,13,1,13,14.jpg,6,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
1,1,5.2758,14,0,14,14,14,1,14,15.jpg,1,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
2,1,5.7892,15,0,15,15,15,1,15,16.jpg,2,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
1,1,6.8463,16,0,16,16,16,1,16,17.jpg,1,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
3,1,9.3978,17,0,17,17,17,1,17,18.jpg,3,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
5,1,9.4797,18,0,18,18,18,1,18,19.jpg,5,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
6,1,7.0307,19,0,19,19,19,1,19,20.jpg,6,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
5,0,3.272,19,0,20,20,20,1,20,21.jpg,4,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
2,0,3.6964,19,0,21,21,21,1,21,22.jpg,3,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
2,0,3.1778,19,0,22,22,22,1,22,23.jpg,4,78,001,2021-07-19_17h43.31.765,Ravens Progressive Matrices,2021.1.1,Win32,39.85969388
